player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Allevinah Jim,gaGAB,3.0,Clermont Foot,28,1995,20.7,,19,,,,,,,,,,,12,,,,Matches
Alvero Skelly,frFRA,3.0,Lyon,21,2002,4.7,,7,,,,,,,,,,,2,,,,Matches
Amadou Diallo Papa,snSEN,3.4,Metz,19,2004,9.9,,9,,,,,,,,,,,10,,,,Matches
Amavi Jordan,frFRA,2.0,Brest,29,1994,1.0,,1,,,,,,,,,,,3,,,,Matches
Amian Kelvin,frFRA,2.0,Nantes,25,1998,8.9,,6,,,,,,,,,,,7,,,,Matches
Amir Murillo Michael,paPAN,2.3,Marseille,27,1996,11.1,,11,,,,,,,,,,,11,,,,Matches
André Benjamin,frFRA,3.0,Lille,32,1990,28.6,,48,,,,,,,,,,,33,,,,Matches
Andrić Komnen,rsSRB,4.0,Clermont Foot,28,1995,1.9,,1,,,,,,,,,,,0,,,,Matches
Ângelo,brBRA,3.4,Strasbourg,18,2004,12.2,,12,,,,,,,,,,,9,,,,Matches
Appuah Stredair,frFRA,4.0,Nantes,19,2004,0.9,,0,,,,,,,,,,,1,,,,Matches
Armougom Yoël,frFRA,2.4,Clermont Foot,25,1998,2.6,,4,,,,,,,,,,,1,,,,Matches
Arouch Mohamed,frFRA,3.0,Lyon,19,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Asensio Marco,esESP,3.4,Paris Saint-Germain,27,1996,12.4,,10,,,,,,,,,,,5,,,,Matches
Asoro Joel,seSWE,3.4,Metz,24,1999,9.4,,8,,,,,,,,,,,6,,,,Matches
Assignon Lorenz,tgTOG,2.0,Rennes,23,2000,11.2,,13,,,,,,,,,,,8,,,,Matches
Atal Youcef,dzALG,2.0,Nice,27,1996,4.0,,3,,,,,,,,,,,3,,,,Matches
Atangana Edoa Valentin,frFRA,3.0,Reims,17,2005,6.2,,12,,,,,,,,,,,5,,,,Matches
Atta Arthur,frFRA,3.0,Metz,20,2003,10.3,,13,,,,,,,,,,,9,,,,Matches
Aubameyang Pierre-Emerick,gaGAB,4.0,Marseille,34,1989,29.1,,15,,,,,,,,,,,9,,,,Matches
Ayew André,ghGHA,3.5,Le Havre,33,1989,12.3,,10,,,,,,,,,,,2,,,,Matches
Aynaoui Neil,maMAR,3.0,Lens,22,2001,17.4,,21,,,,,,,,,,,32,,,,Matches
Baallal Abdellah,maMAR,4.0,Clermont Foot,18,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Babicka Shavy,gaGAB,3.4,Toulouse,23,2000,4.1,,8,,,,,,,,,,,0,,,,Matches
Badara Baldé Aliou,gnGUI,4.0,Nice,20,2002,0.8,,1,,,,,,,,,,,3,,,,Matches
Bakayoko Tiemoué,frFRA,3.0,Lorient,28,1994,14.6,,17,,,,,,,,,,,25,,,,Matches
Bakwa Dilane,frFRA,3.4,Strasbourg,20,2002,24.2,,25,,,,,,,,,,,18,,,,Matches
Baleba Carlos,cmCMR,3.0,Lille,19,2004,0.7,,3,,,,,,,,,,,2,,,,Matches
Balerdi Leonardo,arARG,2.0,Marseille,24,1999,25.2,,50,,,,,,,,,,,51,,,,Matches
Balogun Folarin,usUSA,4.0,Monaco,22,2001,18.8,,3,,,,,,,,,,,3,,,,Matches
Bamba Mohamed,ciCIV,4.0,Lorient,21,2001,12.6,,9,,,,,,,,,,,2,,,,Matches
Bangré Mamady,bfBFA,3.0,Toulouse,22,2001,1.1,,3,,,,,,,,,,,4,,,,Matches
Barcola Bradley,frFRA,3.0,Lyon,20,2002,3.0,,2,,,,,,,,,,,2,,,,Matches
Barcola Bradley,frFRA,3.5,Paris Saint-Germain,20,2002,15.2,,17,,,,,,,,,,,10,,,,Matches
Bard Melvin,frFRA,2.0,Nice,22,2000,29.5,,40,,,,,,,,,,,42,,,,Matches
Baseya Steven,frFRA,2.0,Strasbourg,18,2005,0.1,,1,,,,,,,,,,,0,,,,Matches
Bechikh Mohamed,frFRA,4.0,Strasbourg,18,2005,0.2,,0,,,,,,,,,,,0,,,,Matches
Begraoui Yanis,maMAR,3.5,Toulouse,22,2001,3.3,,2,,,,,,,,,,,4,,,,Matches
Bela Jérémie,aoANG,3.0,Clermont Foot,30,1993,2.3,,1,,,,,,,,,,,0,,,,Matches
Belahyane Reda,maMAR,3.0,Nice,19,2004,0.3,,0,,,,,,,,,,,0,,,,Matches
Bellaarouch Alaa,maMAR,1.0,Strasbourg,21,2002,15.0,,0,,,,,,,,,,,0,,,,Matches
Bellegarde Jean-Ricner,htHAI,3.4,Strasbourg,25,1998,3.0,,3,,,,,,,,,,,4,,,,Matches
Belocian Jeanuël,frFRA,2.0,Rennes,18,2005,16.1,,22,,,,,,,,,,,13,,,,Matches
Ben Seghir Eliesse,maMAR,3.4,Monaco,18,2005,4.8,,6,,,,,,,,,,,2,,,,Matches
Ben Yedder Wissam,frFRA,4.0,Monaco,32,1990,25.7,,2,,,,,,,,,,,7,,,,Matches
Benrahma Saïd,dzALG,3.5,Lyon,27,1995,8.6,,7,,,,,,,,,,,1,,,,Matches
Bentaleb Nabil,dzALG,3.0,Lille,28,1994,21.9,,33,,,,,,,,,,,36,,,,Matches
Beraldo Lucas,brBRA,2.0,Paris Saint-Germain,19,2003,11.2,,14,,,,,,,,,,,20,,,,Matches
Bertaud Dimitry,cdCOD,1.0,Montpellier,25,1998,4.0,,0,,,,,,,,,,,0,,,,Matches
Bizot Marco,nlNED,1.0,Brest,32,1991,32.0,,0,,,,,,,,,,,0,,,,Matches
Blanco Rubén,esESP,1.0,Marseille,28,1995,1.3,,0,,,,,,,,,,,0,,,,Matches
Blas Ludovic,frFRA,3.4,Rennes,25,1997,17.4,,14,,,,,,,,,,,6,,,,Matches
Boadu Myron,nlNED,4.0,Monaco,22,2001,0.9,,2,,,,,,,,,,,0,,,,Matches
Boga Jeremie,ciCIV,3.5,Nice,26,1997,22.2,,6,,,,,,,,,,,8,,,,Matches
Bojang Adama,gmGAM,4.0,Reims,19,2004,0.9,,1,,,,,,,,,,,0,,,,Matches
Borges Neto,brBRA,2.4,Clermont Foot,26,1996,28.0,,25,,,,,,,,,,,52,,,,Matches
Bouabré Saïmon,frFRA,3.0,Monaco,17,2006,0.5,,2,,,,,,,,,,,0,,,,Matches
Bouaddi Ayyoub,frFRA,3.0,Lille,15,2007,1.5,,2,,,,,,,,,,,1,,,,Matches
Bouanani Badredine,dzALG,4.0,Nice,18,2004,1.8,,2,,,,,,,,,,,3,,,,Matches
Bouanani Badredine,dzALG,3.0,Lorient,18,2004,4.9,,2,,,,,,,,,,,2,,,,Matches
Bouchenna Mohamed,frFRA,4.0,Clermont Foot,17,2006,0.3,,0,,,,,,,,,,,0,,,,Matches
Boudaoui Hicham,dzALG,3.0,Nice,23,1999,17.9,,22,,,,,,,,,,,10,,,,Matches
Bourigeaud Benjamin,frFRA,3.0,Rennes,29,1994,26.9,,19,,,,,,,,,,,22,,,,Matches
Boutobba Bilal,frFRA,3.4,Clermont Foot,24,1998,10.3,,13,,,,,,,,,,,8,,,,Matches
Boutsingkham Hugo,frFRA,2.0,Nantes,20,2003,0.1,,0,,,,,,,,,,,0,,,,Matches
Brahimi Bilal,dzALG,3.5,Nice,23,2000,0.1,,0,,,,,,,,,,,0,,,,Matches
Brahimi Bilal,dzALG,4.0,Brest,23,2000,2.5,,0,,,,,,,,,,,0,,,,Matches
Brassier Lilian,frFRA,2.0,Brest,23,1999,29.7,,18,,,,,,,,,,,42,,,,Matches
Busi Maxime,beBEL,3.0,Reims,23,1999,1.8,,0,,,,,,,,,,,3,,,,Matches
Bułka Marcin,plPOL,1.0,Nice,23,1999,34.0,,0,,,,,,,,,,,0,,,,Matches
Cabella Rémy,frFRA,3.4,Lille,33,1990,16.4,,38,,,,,,,,,,,4,,,,Matches
Ćaleta-Car Duje,hrCRO,2.0,Lyon,26,1996,22.1,,11,,,,,,,,,,,16,,,,Matches
Camara Lamine,snSEN,3.0,Metz,19,2004,25.1,,43,,,,,,,,,,,27,,,,Matches
Camara Mahdi,frFRA,3.0,Brest,25,1998,22.4,,40,,,,,,,,,,,26,,,,Matches
Camara Mohamed,mlMLI,3.0,Monaco,23,2000,11.5,,20,,,,,,,,,,,11,,,,Matches
Camblan Axel,frFRA,4.0,Brest,19,2003,1.0,,1,,,,,,,,,,,0,,,,Matches
Candé Fali,gwGNB,2.0,Metz,25,1998,20.5,,18,,,,,,,,,,,21,,,,Matches
Caoki Gino,frFRA,4.0,Lorient,19,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Caqueret Maxence,frFRA,3.0,Lyon,23,2000,33.6,,64,,,,,,,,,,,48,,,,Matches
Carioca Igor,brBRA,2.4,Lorient,26,1996,2.9,,6,,,,,,,,,,,3,,,,Matches
Cartillier Antonin,frFRA,2.0,Monaco,19,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Casimir Josué,htHAI,3.4,Le Havre,21,2001,22.4,,18,,,,,,,,,,,13,,,,Matches
Cásseres Jr. Cristian,veVEN,3.0,Toulouse,23,2000,21.6,,35,,,,,,,,,,,27,,,,Matches
Castelletto Jean-Charles,cmCMR,2.0,Nantes,28,1995,27.4,,29,,,,,,,,,,,32,,,,Matches
Caufriez Maximiliano,beBEL,2.0,Clermont Foot,26,1997,18.4,,29,,,,,,,,,,,18,,,,Matches
Cavaleiro Ivan,ptPOR,3.4,Lille,29,1993,8.6,,6,,,,,,,,,,,4,,,,Matches
Centonze Fabien,frFRA,3.0,Nantes,27,1996,1.0,,1,,,,,,,,,,,0,,,,Matches
Chaïbi Fares,dzALG,3.5,Toulouse,20,2002,0.6,,0,,,,,,,,,,,0,,,,Matches
Cham Muhammed,atAUT,3.4,Clermont Foot,22,2000,28.4,,13,,,,,,,,,,,7,,,,Matches
Chardonnet Brendan,frFRA,2.0,Brest,28,1994,33.0,,39,,,,,,,,,,,50,,,,Matches
Chávez Jhoanner,ecECU,2.4,Lens,21,2002,5.3,,5,,,,,,,,,,,5,,,,Matches
Cherki Rayan,frFRA,3.4,Lyon,19,2003,19.1,,15,,,,,,,,,,,7,,,,Matches
Chevalier Lucas,frFRA,1.0,Lille,21,2001,33.0,,0,,,,,,,,,,,0,,,,Matches
Chirivella Pedro,esESP,3.0,Nantes,26,1997,28.8,,28,,,,,,,,,,,31,,,,Matches
Chotard Joris,frFRA,3.0,Montpellier,21,2001,28.7,,50,,,,,,,,,,,42,,,,Matches
Cissé Djaoui,frFRA,3.0,Rennes,19,2004,0.0,,0,,,,,,,,,,,0,,,,Matches
Cissoko Ibrahim,nlNED,3.0,Toulouse,20,2003,2.7,,3,,,,,,,,,,,2,,,,Matches
Claude-Maurice Alexis,frFRA,3.0,Nice,25,1998,5.6,,5,,,,,,,,,,,5,,,,Matches
Clauss Jonathan,frFRA,2.3,Marseille,30,1992,23.0,,20,,,,,,,,,,,36,,,,Matches
Coco Marcus,frFRA,2.4,Nantes,27,1996,16.5,,29,,,,,,,,,,,21,,,,Matches
Colin Maxime,frFRA,2.0,Metz,31,1991,20.4,,26,,,,,,,,,,,22,,,,Matches
Cömert Eray,chSUI,2.0,Nantes,25,1998,22.2,,28,,,,,,,,,,,34,,,,Matches
Confais Alois,frFRA,2.3,Le Havre,26,1996,0.1,,2,,,,,,,,,,,0,,,,Matches
Correa Joaquín,arARG,3.4,Marseille,28,1994,4.8,,5,,,,,,,,,,,1,,,,Matches
Cortés Oscar,coCOL,3.0,Lens,19,2003,0.5,,0,,,,,,,,,,,0,,,,Matches
Costa David,ptPOR,3.0,Lens,22,2001,16.6,,10,,,,,,,,,,,15,,,,Matches
Costa Logan,cvCPV,2.0,Toulouse,22,2001,29.4,,24,,,,,,,,,,,24,,,,Matches
Coudert Grégoire,frFRA,1.0,Brest,24,1999,2.0,,0,,,,,,,,,,,0,,,,Matches
Coulibaly Mamadou,frFRA,3.0,Monaco,19,2004,1.3,,4,,,,,,,,,,,0,,,,Matches
Coulibaly Tanguy,frFRA,3.4,Montpellier,22,2001,6.9,,10,,,,,,,,,,,2,,,,Matches
Cozza Nicolas,frFRA,2.3,Nantes,24,1999,9.9,,24,,,,,,,,,,,14,,,,Matches
Dago Trévis,ciCIV,4.0,Lille,18,2005,0.3,,0,,,,,,,,,,,1,,,,Matches
Dallinga Thijs,nlNED,4.0,Toulouse,22,2000,27.9,,14,,,,,,,,,,,4,,,,Matches
Danso Kevin,atAUT,2.0,Lens,24,1998,29.5,,16,,,,,,,,,,,23,,,,Matches
Dante,brBRA,2.0,Nice,39,1983,31.6,,30,,,,,,,,,,,35,,,,Matches
Daou Raimane,kmCOM,2.0,Marseille,18,2004,0.3,,1,,,,,,,,,,,0,,,,Matches
Daramy Mohamed,dkDEN,3.5,Reims,21,2002,18.3,,10,,,,,,,,,,,2,,,,Matches
Dari Achraf,maMAR,2.0,Brest,24,1999,1.3,,1,,,,,,,,,,,5,,,,Matches
David Jonathan,caCAN,4.0,Lille,23,2000,29.2,,17,,,,,,,,,,,9,,,,Matches
De Smet Thibault,beBEL,2.3,Reims,25,1998,20.3,,35,,,,,,,,,,,20,,,,Matches
Del Castillo Romain,frFRA,3.4,Brest,27,1996,27.7,,29,,,,,,,,,,,9,,,,Matches
Delaine Thomas,frFRA,2.4,Strasbourg,31,1992,22.7,,20,,,,,,,,,,,17,,,,Matches
Delaye Sacha,frFRA,3.0,Montpellier,21,2002,1.4,,2,,,,,,,,,,,0,,,,Matches
Dembélé Karamoko,engENG,3.5,Brest,20,2003,0.2,,0,,,,,,,,,,,0,,,,Matches
Dembélé Ousmane,frFRA,3.5,Paris Saint-Germain,26,1997,16.7,,14,,,,,,,,,,,5,,,,Matches
Deminguet Jessy,frFRA,3.4,Strasbourg,25,1998,7.7,,8,,,,,,,,,,,8,,,,Matches
Descamps Rémy,frFRA,1.0,Nantes,27,1996,6.0,,0,,,,,,,,,,,0,,,,Matches
Desler Mikkel,dkDEN,2.3,Toulouse,28,1995,17.2,,11,,,,,,,,,,,18,,,,Matches
Desmas Arthur,frFRA,1.0,Le Havre,29,1994,33.0,,0,,,,,,,,,,,0,,,,Matches
Diack Lamine,snSEN,3.0,Nantes,22,2000,0.0,,0,,,,,,,,,,,0,,,,Matches
Diakhon Mamadou,frFRA,4.0,Reims,17,2005,2.3,,3,,,,,,,,,,,1,,,,Matches
Diakité Bafodé,frFRA,2.0,Lille,22,2001,18.8,,22,,,,,,,,,,,17,,,,Matches
Diakité Ibrahim,gnGUI,2.0,Reims,19,2003,1.2,,0,,,,,,,,,,,2,,,,Matches
Diakité Oumar,ciCIV,4.0,Reims,19,2003,17.6,,12,,,,,,,,,,,7,,,,Matches
Diarra Habib,snSEN,3.4,Strasbourg,19,2004,25.6,,24,,,,,,,,,,,15,,,,Matches
Diarra Moussa,mlMLI,2.0,Toulouse,22,2000,15.5,,11,,,,,,,,,,,19,,,,Matches
Diatta Krépin,snSEN,2.4,Monaco,24,1999,13.4,,21,,,,,,,,,,,15,,,,Matches
Diaw Mory,snSEN,1.0,Clermont Foot,30,1993,30.0,,1,,,,,,,,,,,1,,,,Matches
Diawara Mahamadou,frFRA,3.0,Lyon,18,2005,4.0,,6,,,,,,,,,,,4,,,,Matches
Dieng Bamba,snSEN,4.0,Lorient,23,2000,6.1,,4,,,,,,,,,,,0,,,,Matches
Dietsch Guillaume,frFRA,1.0,Metz,22,2001,0.8,,0,,,,,,,,,,,0,,,,Matches
Diomande Sinaly,ciCIV,2.0,Lyon,22,2001,9.9,,4,,,,,,,,,,,15,,,,Matches
Diop Edan,frFRA,3.0,Monaco,18,2004,1.8,,8,,,,,,,,,,,1,,,,Matches
Diop Sofiane,maMAR,3.5,Nice,23,2000,5.5,,5,,,,,,,,,,,3,,,,Matches
Diouf Andy,frFRA,3.0,Lens,20,2003,14.6,,19,,,,,,,,,,,2,,,,Matches
Diouf Yehvann,snSEN,1.0,Reims,23,1999,34.0,,0,,,,,,,,,,,1,,,,Matches
Djebali Chaim,tnTUN,3.0,Lyon,19,2004,0.1,,0,,,,,,,,,,,0,,,,Matches
Doku Jeremy,beBEL,4.0,Rennes,21,2002,1.2,,2,,,,,,,,,,,0,,,,Matches
Donnarumma Gianluigi,itITA,1.0,Paris Saint-Germain,24,1999,24.1,,0,,,,,,,,,,,1,,,,Matches
Doucouré Siriné,mlMLI,4.0,Lorient,21,2002,4.7,,5,,,,,,,,,,,1,,,,Matches
Doué Désiré,frFRA,3.0,Rennes,18,2005,18.1,,19,,,,,,,,,,,14,,,,Matches
Doué Guela,ciCIV,2.0,Rennes,20,2002,13.7,,21,,,,,,,,,,,15,,,,Matches
Douglas,brBRA,3.0,Nantes,26,1997,19.7,,42,,,,,,,,,,,26,,,,Matches
Doukouré Ismaël,frFRA,2.4,Strasbourg,20,2003,18.4,,15,,,,,,,,,,,19,,,,Matches
Doumbia Kamory,mlMLI,3.0,Brest,20,2003,9.8,,18,,,,,,,,,,,10,,,,Matches
Duverne Jean-Kevin,htHAI,2.0,Nantes,26,1997,15.0,,20,,,,,,,,,,,17,,,,Matches
Dønnum Aron,noNOR,3.4,Toulouse,25,1998,17.7,,11,,,,,,,,,,,8,,,,Matches
Ebonog Simon,cmCMR,3.0,Le Havre,18,2004,0.2,,1,,,,,,,,,,,0,,,,Matches
Ekitike Hugo,frFRA,4.0,Paris Saint-Germain,21,2002,0.1,,0,,,,,,,,,,,0,,,,Matches
Elisor Simon,frFRA,4.0,Metz,24,1999,8.5,,2,,,,,,,,,,,0,,,,Matches
Embolo Breel,chSUI,4.0,Monaco,26,1997,2.0,,3,,,,,,,,,,,1,,,,Matches
Emegha Emanuel,nlNED,4.0,Strasbourg,20,2003,23.1,,5,,,,,,,,,,,2,,,,Matches
Estève Maxime,frFRA,2.0,Montpellier,21,2002,11.1,,11,,,,,,,,,,,19,,,,Matches
Estupiñan Oscar,coCOL,4.0,Metz,26,1996,2.9,,4,,,,,,,,,,,0,,,,Matches
Faivre Romain,frFRA,3.0,Lorient,25,1998,16.1,,6,,,,,,,,,,,6,,,,Matches
Fakili Ilhan,frFRA,3.0,Clermont Foot,17,2006,1.0,,0,,,,,,,,,,,1,,,,Matches
Fayad Khalil,frFRA,3.0,Montpellier,19,2004,11.4,,15,,,,,,,,,,,14,,,,Matches
Ferrah Ichem,frFRA,3.0,Lille,17,2005,0.0,,0,,,,,,,,,,,0,,,,Matches
Ferri Jordan,frFRA,3.0,Montpellier,31,1992,22.6,,22,,,,,,,,,,,12,,,,Matches
Fofana Malick,beBEL,3.5,Lyon,18,2005,6.2,,4,,,,,,,,,,,5,,,,Matches
Fofana Youssouf,frFRA,3.0,Monaco,24,1999,30.0,,40,,,,,,,,,,,36,,,,Matches
Foket Thomas,beBEL,2.3,Reims,28,1994,20.4,,19,,,,,,,,,,,20,,,,Matches
Fonseca Morais Tiago,ptPOR,3.0,Lille,19,2003,0.5,,1,,,,,,,,,,,1,,,,Matches
Frankowski Przemysław,plPOL,3.0,Lens,28,1995,24.4,,39,,,,,,,,,,,24,,,,Matches
Fulgini Angelo,frFRA,3.0,Lens,26,1996,15.3,,14,,,,,,,,,,,8,,,,Matches
Gameiro Kévin,frFRA,3.5,Strasbourg,36,1987,15.0,,10,,,,,,,,,,,3,,,,Matches
Ganago Ignatius,cmCMR,3.4,Nantes,24,1999,2.0,,0,,,,,,,,,,,1,,,,Matches
Garcia Ulisses,chSUI,2.3,Marseille,27,1996,10.1,,16,,,,,,,,,,,7,,,,Matches
Gastien Johan,frFRA,3.0,Clermont Foot,35,1988,25.1,,22,,,,,,,,,,,37,,,,Matches
Gboho Yann,frFRA,3.4,Toulouse,22,2001,13.3,,4,,,,,,,,,,,4,,,,Matches
Gelabert,esESP,3.4,Toulouse,22,2000,8.4,,8,,,,,,,,,,,4,,,,Matches
Genreau Denis,auAUS,3.0,Toulouse,24,1999,5.2,,9,,,,,,,,,,,6,,,,Matches
Gigot Samuel,frFRA,2.0,Marseille,29,1993,19.2,,22,,,,,,,,,,,25,,,,Matches
Golovin Aleksandr,ruRUS,3.0,Monaco,27,1996,23.9,,29,,,,,,,,,,,23,,,,Matches
Gomes Angel,engENG,3.0,Lille,22,2000,28.6,,13,,,,,,,,,,,18,,,,Matches
Gonalons Maxime,frFRA,3.0,Clermont Foot,34,1989,14.4,,33,,,,,,,,,,,19,,,,Matches
Gorgelin Mathieu,frFRA,1.0,Le Havre,32,1990,1.0,,0,,,,,,,,,,,0,,,,Matches
Gouiri Amine,dzALG,3.5,Rennes,23,2000,23.0,,11,,,,,,,,,,,13,,,,Matches
Gradit Jonathan,frFRA,2.0,Lens,30,1992,23.5,,20,,,,,,,,,,,36,,,,Matches
Grandsir Samuel,frFRA,3.0,Le Havre,26,1996,6.7,,12,,,,,,,,,,,3,,,,Matches
Grbić Adrian,atAUT,3.5,Lorient,26,1996,0.3,,0,,,,,,,,,,,0,,,,Matches
Gudmundsson Gabriel,seSWE,2.4,Lille,24,1999,14.1,,16,,,,,,,,,,,16,,,,Matches
Gueguin Axel,frFRA,2.0,Montpellier,18,2005,1.5,,4,,,,,,,,,,,2,,,,Matches
Guendouzi Mattéo,frFRA,3.0,Marseille,24,1999,0.2,,0,,,,,,,,,,,0,,,,Matches
Guessand Evann,ciCIV,4.0,Nice,22,2001,17.3,,8,,,,,,,,,,,12,,,,Matches
Gueye Pape,snSEN,2.4,Marseille,24,1999,8.5,,21,,,,,,,,,,,13,,,,Matches
Guilavogui Morgan,gnGUI,4.0,Lens,25,1998,6.3,,10,,,,,,,,,,,5,,,,Matches
Guilbert Frederic,frFRA,2.3,Strasbourg,28,1994,27.7,,51,,,,,,,,,,,66,,,,Matches
Hadjam Jaouen,dzALG,2.0,Nantes,20,2003,1.2,,4,,,,,,,,,,,3,,,,Matches
Haïdara Massadio,mlMLI,2.3,Lens,30,1992,8.2,,8,,,,,,,,,,,11,,,,Matches
Hajjam Oualid,maMAR,2.3,Le Havre,32,1991,4.4,,6,,,,,,,,,,,6,,,,Matches
Hakimi Achraf,maMAR,2.3,Paris Saint-Germain,24,1998,21.5,,18,,,,,,,,,,,12,,,,Matches
Haraldsson Hákon,isISL,3.4,Lille,20,2003,14.3,,8,,,,,,,,,,,3,,,,Matches
Harit Amine,maMAR,3.0,Marseille,26,1997,20.2,,16,,,,,,,,,,,12,,,,Matches
Hefti Silvan,chSUI,2.3,Montpellier,25,1997,7.9,,14,,,,,,,,,,,7,,,,Matches
Henrique,brBRA,2.3,Lyon,29,1994,6.7,,6,,,,,,,,,,,10,,,,Matches
Henrique Luis,brBRA,3.5,Marseille,21,2001,8.7,,7,,,,,,,,,,,8,,,,Matches
Hérelle Christophe,mqMTQ,2.0,Metz,30,1992,18.0,,16,,,,,,,,,,,18,,,,Matches
Hernández Lucas,frFRA,2.0,Paris Saint-Germain,27,1996,21.2,,36,,,,,,,,,,,26,,,,Matches
Ilic Andrej,rsSRB,4.0,Lille,23,2000,0.1,,0,,,,,,,,,,,0,,,,Matches
Innocent Bonke,ngNGA,3.0,Lorient,27,1996,2.3,,5,,,,,,,,,,,4,,,,Matches
Ismaily,brBRA,2.0,Lille,33,1990,27.4,,48,,,,,,,,,,,31,,,,Matches
Issoufou Yanis,frFRA,4.0,Montpellier,16,2006,0.1,,0,,,,,,,,,,,0,,,,Matches
Ito Junya,jpJPN,3.5,Reims,30,1993,30.2,,15,,,,,,,,,,,13,,,,Matches
Jacquet Jérémy,frFRA,2.0,Rennes,18,2005,0.1,,1,,,,,,,,,,,1,,,,Matches
Jacquet Jérémy,frFRA,2.0,Clermont Foot,18,2005,2.8,,2,,,,,,,,,,,4,,,,Matches
Jakobs Ismail,snSEN,2.4,Monaco,23,1999,16.3,,42,,,,,,,,,,,12,,,,Matches
Jallow Ablie,gmGAM,3.4,Metz,24,1998,10.2,,6,,,,,,,,,,,8,,,,Matches
Jean-Jacques Danley,htHAI,3.0,Metz,23,2000,29.8,,30,,,,,,,,,,,39,,,,Matches
Jeffinho,brBRA,3.4,Lyon,23,1999,3.4,,4,,,,,,,,,,,0,,,,Matches
Joujou Antoine,frFRA,3.4,Le Havre,20,2003,8.7,,12,,,,,,,,,,,6,,,,Matches
Jullien Christopher,frFRA,2.0,Montpellier,30,1993,13.7,,14,,,,,,,,,,,11,,,,Matches
Junior Kroupi Eli,frFRA,4.0,Lorient,17,2006,12.0,,5,,,,,,,,,,,10,,,,Matches
Kader Bamba Abdoul,frFRA,3.0,Nantes,29,1994,6.8,,7,,,,,,,,,,,3,,,,Matches
Kader Fofana Yaya,mlMLI,3.0,Reims,19,2004,0.4,,3,,,,,,,,,,,1,,,,Matches
Kadewere Tino,zwZIM,4.0,Lyon,27,1996,3.3,,1,,,,,,,,,,,4,,,,Matches
Kadewere Tino,zwZIM,3.5,Nantes,27,1996,8.7,,4,,,,,,,,,,,10,,,,Matches
Kalimuendo Arnaud,frFRA,4.0,Rennes,21,2002,23.8,,3,,,,,,,,,,,4,,,,Matches
Kalulu Gedeon,cdCOD,2.4,Lorient,25,1997,10.8,,17,,,,,,,,,,,5,,,,Matches
Kamanzi Warren,noNOR,2.4,Toulouse,22,2000,13.2,,25,,,,,,,,,,,8,,,,Matches
Kang-in Lee,krKOR,3.4,Paris Saint-Germain,22,2001,16.3,,12,,,,,,,,,,,5,,,,Matches
