player,nationality,position,team,age,birth_year,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,matches
Gerson,brBRA,3.4,Marseille,24,1997,28.3,3,0,0,43,63,2,18,14,18,,,0,Matches
Geubbels Willem,frFRA,3.4,Nantes,19,2001,6.0,1,0,0,9,4,4,6,6,5,,,0,Matches
Gharbi Ismaël,tnTUN,3.0,Paris Saint-Germain,17,2004,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Ghezali Lamine,frFRA,3.0,Saint-Étienne,22,1999,0.0,0,0,0,0,0,0,1,0,0,,,0,Matches
Gioacchini Nicholas,usUSA,3.0,Montpellier,21,2000,5.5,0,0,0,4,17,3,3,4,5,,,0,Matches
Giraudon Jimmy,frFRA,2.0,Troyes,29,1992,18.0,5,1,1,13,5,0,0,36,7,,,1,Matches
Girotto Andrei,brBRA,2.3,Nantes,29,1992,35.0,8,0,0,52,30,0,10,65,50,,,0,Matches
Golovin Aleksandr,ruRUS,3.0,Monaco,25,1996,16.7,4,1,0,21,21,2,111,12,23,,,0,Matches
Gomes Angel,engENG,3.0,Lille,20,2000,10.6,3,0,0,13,15,0,17,3,13,,,0,Matches
Gomis Alfred,snSEN,1.0,Rennes,27,1993,25.0,1,0,0,1,2,0,0,1,1,,,0,Matches
Gonçalves Vagner,cvCPV,3.5,Metz,25,1996,1.0,1,0,0,5,1,0,10,1,1,,,0,Matches
González Álvaro,esESP,2.3,Marseille,31,1990,5.0,1,0,0,7,7,0,0,1,3,,,0,Matches
Gouiri Amine,dzALG,3.5,Nice,21,2000,30.6,3,0,0,31,33,6,101,11,15,,,0,Matches
Gourna-Douath Lucas,frFRA,3.0,Saint-Étienne,17,2003,20.0,7,0,0,37,27,0,5,11,27,,,0,Matches
Gradit Jonathan,frFRA,2.0,Lens,28,1992,34.1,7,0,0,40,35,0,9,67,32,,,0,Matches
Gravillon Andrew,gpGLP,2.0,Reims,23,1998,23.7,9,2,2,35,21,0,24,31,24,,,0,Matches
Grbić Adrian,atAUT,4.0,Lorient,24,1996,5.8,0,0,0,6,9,1,3,0,1,,,0,Matches
Grbić Ivo,hrCRO,1.0,Lille,25,1996,21.0,3,0,0,0,6,0,0,0,0,,,0,Matches
Green Etienne,engENG,1.0,Saint-Étienne,21,2000,13.3,1,1,0,2,1,0,0,1,1,,,0,Matches
Gudmundsson Gabriel,seSWE,2.3,Lille,22,1999,14.9,3,0,0,27,20,5,62,18,31,,,0,Matches
Guendouzi Mattéo,frFRA,3.0,Marseille,22,1999,35.0,6,0,0,28,67,0,51,13,30,,,0,Matches
Guermouche Yanis,frFRA,3.0,Montpellier,20,2001,0.1,0,0,0,2,0,0,0,0,1,,,0,Matches
Guessand Evann,ciCIV,4.0,Nice,20,2001,4.9,3,0,0,14,9,0,1,0,9,,,0,Matches
Gueye Lamine,snSEN,3.4,Metz,23,1998,6.2,0,0,0,7,10,3,49,3,4,,,0,Matches
Gueye Pape,snSEN,2.4,Marseille,22,1999,17.0,7,0,0,28,41,4,3,24,20,,,0,Matches
Guilavogui Josuha,frFRA,2.4,Bordeaux,30,1990,14.8,4,0,0,22,13,0,6,35,17,,,0,Matches
Guilbert Frederic,frFRA,2.3,Strasbourg,26,1994,28.0,4,0,0,26,22,2,212,54,38,,,0,Matches
Guimarães Bruno,brBRA,3.0,Lyon,23,1997,18.2,2,0,0,30,59,1,27,22,32,,,0,Matches
Guirassy Serhou,gnGUI,4.0,Rennes,25,1996,11.3,1,0,0,22,35,4,1,1,3,,,0,Matches
Gusto Malo,frFRA,2.3,Lyon,18,2003,20.9,3,0,0,26,20,2,69,28,36,,,1,Matches
Haïdara Massadio,mlMLI,2.4,Lens,28,1992,12.0,5,1,0,20,11,0,18,24,20,,,0,Matches
Hajjam Oualid,maMAR,2.0,Troyes,30,1991,11.9,2,0,0,16,9,0,19,22,13,,,0,Matches
Hakimi Achraf,maMAR,2.3,Paris Saint-Germain,22,1998,27.5,3,1,0,20,14,6,52,27,49,,,0,Matches
Hamel Pierre-Yves,frFRA,4.0,Lorient,27,1994,0.3,1,0,0,1,1,0,0,1,0,,,0,Matches
Hamel Pierre-Yves,frFRA,4.0,Clermont Foot,27,1994,5.8,2,0,0,13,9,2,2,0,7,,,0,Matches
Hamouma Romain,frFRA,3.5,Saint-Étienne,34,1987,9.8,2,0,0,23,12,8,39,3,7,,,0,Matches
Harit Amine,maMAR,3.4,Marseille,24,1997,12.9,1,0,0,18,34,3,25,3,9,,,0,Matches
Henrique,brBRA,2.3,Lyon,27,1994,12.3,3,0,0,13,14,0,21,21,8,,,0,Matches
Henrique Luis,brBRA,3.4,Marseille,19,2001,7.8,0,0,0,6,4,5,12,4,3,,,0,Matches
Hérelle Christophe,mqMTQ,2.0,Brest,28,1992,21.5,6,0,0,20,24,1,1,44,28,,,0,Matches
Hergault Jérôme,frFRA,2.3,Lorient,35,1986,3.9,2,2,1,7,3,0,13,4,3,,,0,Matches
Herrera Ander,esESP,3.0,Paris Saint-Germain,31,1989,12.1,2,0,0,14,5,3,7,17,16,,,0,Matches
Honorat Franck,frFRA,3.4,Brest,24,1996,32.2,3,0,0,24,21,5,184,16,38,,,0,Matches
Hornby Fraser,sctSCO,4.0,Reims,21,1999,3.9,1,0,0,7,6,6,1,4,1,,,0,Matches
Hountondji Cédric,bjBEN,2.0,Clermont Foot,27,1994,22.6,2,0,0,12,7,0,1,36,18,,,1,Matches
Hyun-jun Suk,krKOR,4.0,Troyes,30,1991,1.7,0,0,0,7,5,0,1,0,0,,,0,Matches
Icardi Mauro,arARG,4.0,Paris Saint-Germain,28,1993,11.4,1,0,0,14,7,9,2,5,3,,,0,Matches
Iglesias Jonathan,uyURU,3.0,Clermont Foot,32,1988,6.4,0,0,0,11,11,0,2,5,11,,,0,Matches
Ignacio Ramírez Juan,uyURU,4.0,Saint-Étienne,24,1997,1.4,0,0,0,1,0,0,0,0,0,,,0,Matches
Ihnatenko Danylo,uaUKR,3.0,Bordeaux,24,1997,7.7,3,1,0,17,7,0,8,5,10,,,0,Matches
Ikone Jonathan,frFRA,3.4,Lille,23,1998,11.8,1,0,0,13,7,2,8,3,3,,,0,Matches
Innocent Bonke,ngNGA,3.0,Lorient,25,1996,9.7,4,0,0,20,6,0,2,16,18,,,0,Matches
Isidor Wilson,frFRA,3.5,Monaco,20,2000,0.6,0,0,0,1,1,2,0,0,0,,,0,Matches
Jakobs Ismail,snSEN,2.3,Monaco,21,1999,13.4,1,0,0,15,9,1,78,14,17,,,0,Matches
Jakoliš Marin,hrCRO,4.0,Angers,24,1996,2.5,0,0,0,5,2,2,7,1,1,,,0,Matches
Jalil Medioub Abdel,dzALG,2.0,Bordeaux,23,1997,6.9,0,0,0,3,1,0,0,15,5,,,0,Matches
Jardim Léo,brBRA,1.0,Lille,26,1995,17.0,0,0,0,0,4,0,0,1,0,,,0,Matches
Jean Corentin,frFRA,4.0,Lens,26,1995,2.8,2,0,0,7,5,2,10,1,6,,,0,Matches
Jemerson,brBRA,2.0,Metz,28,1992,13.4,3,2,0,18,7,0,1,23,24,,,0,Matches
Jenz Moritz,deGER,2.0,Lorient,22,1999,15.3,5,1,1,24,2,0,0,28,12,,,2,Matches
Joseph Lenny,frFRA,3.5,Metz,20,2000,1.7,1,0,0,5,1,0,1,0,2,,,0,Matches
Kaboré Issa,bfBFA,2.3,Troyes,20,2001,25.0,8,2,1,29,43,4,109,21,24,,,0,Matches
Kadewere Tino,zwZIM,3.4,Lyon,25,1996,5.6,0,1,0,6,5,3,7,4,5,,,0,Matches
Kakuta Gaël,cdCOD,3.4,Lens,30,1991,18.6,1,0,0,15,32,5,45,3,13,,,0,Matches
Kalimuendo Arnaud,frFRA,4.0,Lens,19,2002,23.9,1,1,0,14,33,12,16,8,7,,,0,Matches
Kalimuendo Arnaud,frFRA,4.0,Paris Saint-Germain,19,2002,0.1,0,0,0,0,1,0,1,0,0,,,0,Matches
Kalu Samuel,ngNGA,3.4,Bordeaux,23,1997,3.6,1,0,0,3,7,0,19,3,5,,,0,Matches
Kamara Boubacar,frFRA,2.4,Marseille,21,1999,30.9,5,0,0,40,42,0,9,43,39,,,0,Matches
Kamara Hassane,ciCIV,2.4,Nice,27,1994,6.0,2,0,0,7,4,3,16,9,10,,,0,Matches
Kana-Biyik Jean-Armel,cmCMR,2.0,Metz,32,1989,7.4,1,0,0,4,8,0,0,15,6,,,0,Matches
Kandil Nordine,frFRA,3.0,Strasbourg,19,2001,1.0,1,0,0,1,2,0,7,1,1,,,0,Matches
Kawashima Eiji,jpJPN,1.0,Strasbourg,38,1983,1.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Kebbal Ilan,dzALG,3.4,Reims,23,1998,19.7,1,0,0,12,50,7,70,13,14,,,0,Matches
Kehrer Thilo,deGER,2.0,Paris Saint-Germain,24,1996,16.8,0,0,0,15,6,0,5,22,15,,,0,Matches
Keita Habib,mlMLI,3.0,Lyon,19,2002,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Khaoui Saîf-Eddine,tnTUN,3.4,Clermont Foot,26,1995,10.3,1,0,0,11,15,0,40,13,11,,,0,Matches
Khazri Wahbi,tnTUN,3.5,Saint-Étienne,30,1991,24.7,6,0,0,22,47,22,59,10,18,,,0,Matches
Kimpembe Presnel,frFRA,2.0,Paris Saint-Germain,25,1995,28.6,6,0,0,28,26,0,2,39,20,,,0,Matches
Klidje Thibault,tgTOG,4.0,Bordeaux,20,2001,1.0,0,0,0,3,5,1,6,2,0,,,0,Matches
Kluivert Justin,nlNED,3.0,Nice,22,1999,20.8,6,1,0,38,29,5,164,13,8,,,0,Matches
Koeberlé Samuel,frFRA,3.0,Reims,16,2004,0.0,0,0,0,0,1,0,0,0,0,,,0,Matches
Koffi Philippe,ciCIV,4.0,Reims,19,2002,4.2,1,0,0,8,13,7,3,3,0,,,0,Matches
Kolašinac Sead,baBIH,2.0,Marseille,28,1993,4.9,0,0,0,5,3,0,6,0,5,,,0,Matches
Kolo Muani Randal,frFRA,3.5,Nantes,22,1998,32.8,2,0,0,59,72,18,32,6,16,,,0,Matches
Kolodziejczak Timothée,frFRA,2.3,Saint-Étienne,29,1991,28.5,4,1,0,26,3,2,38,55,26,,,2,Matches
Konan Ghislain,ciCIV,2.4,Reims,25,1995,26.9,1,0,0,16,33,2,83,25,21,,,0,Matches
Koné Ibrahima,mlMLI,4.0,Lorient,22,1999,8.1,2,0,0,13,11,5,4,1,4,,,0,Matches
Koné Youssouf,mlMLI,2.3,Troyes,26,1995,10.9,2,1,0,7,20,2,33,9,18,,,0,Matches
Koscielny Laurent,frFRA,2.0,Bordeaux,35,1985,10.4,2,0,0,11,9,0,0,11,8,,,0,Matches
Kouamé Rominigue,mlMLI,3.0,Troyes,24,1996,33.0,5,0,0,43,65,1,7,45,25,,,0,Matches
Kouyaté Boubakar,mlMLI,2.0,Metz,24,1997,29.6,8,1,0,35,28,7,0,80,48,,,0,Matches
Krasso Jean-Philippe,ciCIV,4.0,Saint-Étienne,24,1997,5.0,0,0,0,9,7,2,4,0,5,,,0,Matches
Kukharevych Mykola,uaUKR,4.0,Troyes,20,2001,0.2,0,0,0,1,0,0,0,0,0,,,0,Matches
Kwateng Enock,frFRA,2.3,Bordeaux,24,1997,22.2,6,1,1,22,16,1,42,43,36,,,0,Matches
Kyei Grejohn,frFRA,4.0,Clermont Foot,25,1995,4.4,1,0,0,14,8,1,0,0,2,,,0,Matches
Laborde Gaëtan,frFRA,3.0,Montpellier,27,1994,3.8,1,0,0,3,3,0,4,4,2,,,0,Matches
Laborde Gaëtan,frFRA,4.0,Rennes,27,1994,30.3,1,0,0,32,20,21,36,7,7,,,0,Matches
Lacoux Tom,frFRA,3.0,Bordeaux,19,2002,10.1,5,0,0,18,6,0,7,10,14,,,0,Matches
Lacroix Lenny,frFRA,2.0,Metz,18,2003,2.2,0,0,0,1,0,0,0,10,8,,,0,Matches
Lafont Alban,ciCIV,1.0,Nantes,22,1999,38.0,3,0,0,1,2,0,0,1,3,,,0,Matches
Lamine Bayo Mohamed,gnGUI,4.0,Clermont Foot,23,1998,26.8,1,0,0,19,5,14,14,6,5,,,0,Matches
Lamkel Zé Didier,cmCMR,4.0,Metz,24,1996,6.7,2,0,0,8,14,4,5,1,2,,,0,Matches
Laporte Julien,frFRA,2.0,Lorient,27,1993,32.1,7,0,0,28,26,1,2,51,44,,,0,Matches
Larouci Yasser,dzALG,2.0,Troyes,20,2001,3.8,1,0,0,2,8,0,14,7,5,,,0,Matches
Lasne Paul,frFRA,3.0,Brest,32,1989,9.4,1,0,0,11,15,0,10,22,14,,,0,Matches
Lauriente Armand,frFRA,3.5,Lorient,22,1998,27.5,5,0,0,44,41,11,45,12,18,,,0,Matches
Le Bris Théo,frFRA,3.0,Lorient,18,2002,0.7,0,0,0,0,0,0,0,0,1,,,0,Matches
Le Douaron Jérémy,frFRA,3.5,Brest,23,1998,16.1,0,0,0,17,27,2,43,4,7,,,0,Matches
Le Fée Enzo,frFRA,3.4,Lorient,21,2000,24.4,2,0,0,31,51,1,102,29,45,,,0,Matches
Le Goff Vincent,frFRA,2.3,Lorient,31,1989,34.0,1,0,0,23,21,3,83,36,41,,,0,Matches
Le Marchand Maxime,frFRA,2.0,Strasbourg,31,1989,9.6,4,0,0,10,2,0,5,12,10,,,0,Matches
Leca Jean-Louis,frFRA,1.0,Lens,35,1985,25.7,3,1,0,2,3,0,0,1,0,,,0,Matches
Lemaréchal Félix,frFRA,3.0,Monaco,17,2003,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Lemina Mario,gaGAB,3.0,Nice,27,1993,21.9,7,1,1,36,23,0,7,43,34,,,0,Matches
Lemoine Fabien,frFRA,3.0,Lorient,34,1987,12.4,5,0,0,26,18,0,6,14,22,,,0,Matches
Leroy Léo,frFRA,3.0,Montpellier,21,2000,7.0,3,0,0,23,4,0,4,7,24,,,0,Matches
Letellier Alexandre,frFRA,1.0,Paris Saint-Germain,30,1990,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Lhery Yanis,frFRA,4.0,Saint-Étienne,18,2003,0.8,0,0,0,2,1,0,0,0,0,,,0,Matches
Liénard Dimitri,frFRA,2.3,Strasbourg,33,1988,22.7,8,0,0,33,25,4,189,23,45,,,0,Matches
Lihadji Isaac,frFRA,3.0,Lille,19,2002,2.6,1,0,0,4,5,0,9,2,3,,,0,Matches
Lirola Pol,esESP,2.3,Marseille,23,1997,19.7,1,0,0,11,13,10,70,12,16,,,0,Matches
Locko Bradley,frFRA,2.4,Reims,19,2002,11.2,4,0,0,15,12,2,10,14,18,,,0,Matches
Lopes Anthony,ptPOR,1.0,Lyon,30,1990,33.1,1,1,0,1,4,0,0,4,0,,,0,Matches
López Pau,esESP,1.0,Marseille,26,1994,29.0,4,0,0,0,3,0,0,1,0,,,0,Matches
Lopy Dion,snSEN,3.0,Reims,19,2002,18.2,4,0,0,37,18,1,5,24,29,,,0,Matches
Loric Samuel,frFRA,3.0,Lorient,21,2000,3.0,0,0,0,4,5,1,13,4,5,,,0,Matches
Lotomba Jordan,chSUI,2.0,Nice,22,1998,19.8,4,0,0,11,23,2,43,11,18,,,0,Matches
Louisjean Johaneko,frFRA,2.0,Bordeaux,17,2004,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Lucas Jean,brBRA,3.0,Monaco,23,1998,16.1,3,1,1,27,25,2,65,14,25,,,0,Matches
Lukeba Castello,frFRA,2.0,Lyon,18,2002,23.3,1,0,0,18,13,1,0,38,18,,,0,Matches
Lumeka Levi,engENG,3.0,Troyes,22,1998,0.7,0,0,0,2,1,2,2,0,0,,,0,Matches
Machado Deiver,coCOL,3.0,Lens,27,1993,5.8,1,0,0,4,11,2,17,4,14,,,0,Matches
Macon Yvann,frFRA,2.3,Saint-Étienne,22,1998,17.0,7,0,0,23,12,0,58,16,26,,,1,Matches
Mafouta Louis,cfCTA,4.0,Metz,27,1994,5.8,0,0,0,16,5,4,1,0,0,,,0,Matches
Magnetti Hugo,frFRA,3.0,Brest,23,1998,16.3,4,0,0,26,19,0,9,24,33,,,0,Matches
Magnin Yohann,frFRA,2.4,Clermont Foot,24,1997,19.1,2,0,0,21,25,5,12,20,33,,,0,Matches
Maïga Habib,ciCIV,3.0,Metz,25,1996,14.1,6,0,0,29,10,0,23,13,29,,,0,Matches
Maja Josh,ngNGA,4.0,Bordeaux,22,1998,0.1,0,0,0,0,0,0,0,0,0,,,0,Matches
Majeed Waris Abdul,ghGHA,3.4,Strasbourg,29,1991,3.6,1,0,0,5,13,1,7,0,2,,,0,Matches
Majer Lovro,hrCRO,3.0,Rennes,23,1998,20.4,1,0,0,37,32,1,86,11,22,,,0,Matches
Makouana Béni,cgCGO,4.0,Montpellier,18,2002,3.6,4,0,0,10,1,2,10,3,2,,,0,Matches
Manceau Vincent,frFRA,2.0,Angers,32,1989,26.2,2,1,1,13,14,0,9,33,18,,,0,Matches
Mandanda Steve,frFRA,1.0,Marseille,36,1985,9.0,0,0,0,0,0,0,0,1,0,,,0,Matches
Mandava Reinildo,mzMOZ,2.0,Lille,27,1994,16.9,7,0,0,33,27,1,21,36,24,,,0,Matches
Mandrea Anthony,dzALG,1.0,Angers,24,1996,10.0,0,0,0,0,2,0,0,0,0,,,0,Matches
Mangala Eliaquim,frFRA,2.0,Saint-Étienne,30,1991,13.1,9,0,0,18,8,0,0,15,9,,,0,Matches
Mangani Thomas,frFRA,3.0,Angers,34,1987,24.4,6,0,0,25,14,0,88,37,35,,,0,Matches
Mangas Ricardo,ptPOR,2.3,Bordeaux,23,1998,26.1,2,0,0,25,29,1,41,25,22,,,1,Matches
Maolida Myziane,kmCOM,3.5,Nice,22,1999,0.4,0,0,0,0,0,1,0,0,0,,,0,Matches
Mara Sekou,frFRA,4.0,Bordeaux,19,2002,10.1,2,0,0,22,24,2,5,2,4,,,0,Matches
Marcelo,brBRA,2.0,Bordeaux,34,1987,10.0,4,0,0,7,2,0,1,11,5,,,1,Matches
Marcelo,brBRA,2.0,Lyon,34,1987,2.0,1,0,0,3,1,0,0,4,3,,,1,Matches
Maripán Guillermo,clCHI,2.0,Monaco,27,1994,20.4,5,0,0,20,10,1,2,24,24,,,0,Matches
Marquinhos,brBRA,2.0,Paris Saint-Germain,27,1994,31.8,5,0,0,6,10,1,6,13,15,,,0,Matches
Martin Jonas,frFRA,3.0,Rennes,31,1990,23.4,8,0,0,30,14,0,3,19,21,,,0,Matches
Martins Gelson,ptPOR,3.0,Monaco,26,1995,21.2,4,0,0,22,33,15,34,17,28,,,0,Matches
Matar Sarr Pape,snSEN,3.0,Metz,18,2002,23.7,7,0,0,32,22,2,4,29,28,,,0,Matches
Matazo Eliot,beBEL,3.0,Monaco,19,2002,8.8,1,0,0,16,8,0,1,12,8,,,0,Matches
Matsima Chrislain,frFRA,2.0,Monaco,19,2002,1.5,0,0,0,0,2,0,0,1,2,,,0,Matches
Matusiwa Azor,nlNED,3.0,Reims,23,1998,27.4,8,1,1,29,30,0,4,60,31,,,0,Matches
Mavididi Stephy,engENG,3.4,Montpellier,23,1998,25.5,4,0,0,23,45,6,26,7,13,,,0,Matches
Mazou-Sacko Derek,frFRA,3.0,Troyes,16,2004,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
Mbappé Kylian,frFRA,4.0,Paris Saint-Germain,22,1998,33.6,10,0,0,29,53,39,68,4,10,,,0,Matches
Mbemba Yannis,gaGAB,2.0,Nantes,20,2001,0.1,0,0,0,0,1,0,0,0,0,,,0,Matches
Mbengue Amadou,snSEN,2.0,Metz,19,2002,6.8,4,0,0,12,1,0,0,11,10,,,0,Matches
Mbock Hianga'a,frFRA,3.0,Brest,21,1999,8.9,3,0,0,20,8,0,0,5,12,,,0,Matches
Mbock Jason,frFRA,4.0,Angers,21,1999,0.2,1,0,0,0,2,1,1,0,0,,,0,Matches
Mbow Moustapha,snSEN,2.0,Reims,21,2000,1.0,0,0,0,0,0,0,0,1,5,,,0,Matches
Mbuku Nathanael,cdCOD,3.5,Reims,19,2002,15.8,1,0,0,10,39,2,34,8,10,,,0,Matches
Medina Facundo,arARG,2.0,Lens,22,1999,28.8,11,0,0,37,12,0,6,35,43,,,0,Matches
Melali Farid,dzALG,3.0,Angers,24,1997,0.2,0,0,0,0,0,0,1,0,0,,,0,Matches
Meling Birger,noNOR,2.0,Rennes,26,1994,20.3,3,0,0,15,21,2,25,20,29,,,0,Matches
Mendes Houboulang,gwGNB,2.0,Lorient,23,1998,35.8,5,1,1,40,17,5,65,39,29,,,1,Matches
Mendes Nuno,ptPOR,2.0,Paris Saint-Germain,19,2002,18.4,3,0,0,18,24,1,40,19,30,,,0,Matches
Mendes Pedro,ptPOR,2.0,Montpellier,30,1990,0.2,0,0,0,0,0,0,0,0,1,,,0,Matches
Mendes Thiago,brBRA,2.4,Lyon,29,1992,20.7,3,1,0,24,15,0,11,32,22,,,0,Matches
Mendy Arial,snSEN,2.3,Clermont Foot,26,1994,8.8,1,0,0,6,11,0,38,7,3,,,0,Matches
Mendy Batista,frFRA,2.4,Angers,21,2000,26.8,5,0,0,52,11,1,5,34,31,,,2,Matches
Mensah Gideon,ghGHA,2.3,Bordeaux,23,1998,13.4,1,1,0,16,5,2,56,13,24,,,0,Matches
Merlin Quentin,frFRA,2.3,Nantes,19,2002,21.4,0,0,0,10,4,1,136,25,29,,,0,Matches
Messi Lionel,arARG,3.5,Paris Saint-Germain,34,1987,23.9,0,0,0,6,35,10,33,4,3,,,0,Matches
Mexer,mzMOZ,2.0,Bordeaux,32,1988,13.6,2,0,0,4,7,0,6,19,9,,,0,Matches
Michut Edouard,frFRA,3.0,Paris Saint-Germain,18,2003,0.8,0,1,0,2,4,0,0,1,0,,,0,Matches
Mikautadze Georges,geGEO,4.0,Metz,20,2000,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Mikelbrencis William,frFRA,2.4,Metz,17,2004,6.8,0,0,0,13,2,0,23,5,5,,,0,Matches
Milik Arkadiusz,plPOL,3.5,Marseille,27,1994,15.7,1,0,0,19,8,8,5,3,2,,,0,Matches
Moffi Terem,ngNGA,4.0,Lorient,22,1999,30.1,1,0,0,25,19,15,9,3,10,,,0,Matches
Mollet Florent,frFRA,3.0,Montpellier,29,1991,29.2,6,0,0,34,51,10,108,19,22,,,0,Matches
Monconduit Thomas,frFRA,3.0,Lorient,30,1991,25.0,5,0,0,47,33,0,42,23,25,,,0,Matches
Morel Jérémy,mgMAD,2.0,Lorient,37,1984,6.7,0,0,0,5,5,0,1,6,8,,,0,Matches
Mothiba Lebo,zaRSA,3.4,Troyes,25,1996,5.8,1,0,0,10,16,4,1,2,3,,,0,Matches
Mothiba Lebo,zaRSA,4.0,Strasbourg,25,1996,0.0,0,0,0,1,0,0,0,0,0,,,0,Matches
Mouazan Baptiste,frFRA,3.0,Lorient,19,2001,1.1,0,0,0,3,0,0,2,1,3,,,0,Matches
Moueffek Aimen,frFRA,3.4,Saint-Étienne,20,2001,4.8,1,0,0,5,7,0,3,2,4,,,0,Matches
Moukoudi Harold,cmCMR,2.0,Saint-Étienne,23,1997,18.5,3,0,0,14,5,0,0,40,13,,,0,Matches
Moulin Jessy,frFRA,1.0,Troyes,35,1986,7.0,3,1,1,1,2,0,0,1,0,,,0,Matches
Mounié Steve,bjBEN,4.0,Brest,26,1994,25.7,2,0,0,42,28,10,11,6,6,,,0,Matches
Moutoussamy Samuel,cdCOD,3.0,Nantes,24,1996,16.8,5,0,0,33,11,0,6,18,26,,,0,Matches
Munetsi Marshall,zwZIM,2.4,Reims,25,1996,20.9,7,0,0,39,21,2,4,37,19,,,0,Matches
Mwanga Junior,frFRA,2.0,Bordeaux,18,2003,1.0,0,0,0,0,0,0,1,0,2,,,0,Matches
N'Doram Kévin,frFRA,3.0,Metz,25,1996,13.7,5,0,0,21,13,0,2,19,8,,,0,Matches
N'Jo Eric,frFRA,2.0,Troyes,17,2004,1.1,0,0,0,3,0,0,1,2,0,,,0,Matches
N'Simba Vital,cdCOD,2.0,Clermont Foot,28,1993,31.0,4,0,0,28,48,0,113,27,46,,,0,Matches
Nade Mickael,frFRA,2.0,Saint-Étienne,22,1999,28.5,4,0,0,41,31,1,0,58,36,,,0,Matches
Nadje Guédé,frFRA,4.0,Angers,17,2003,0.0,0,0,0,0,0,0,0,0,0,,,0,Matches
Nardi Paul,frFRA,1.0,Lorient,27,1994,22.0,1,0,0,0,3,0,0,0,0,,,0,Matches
Navas Keylor,crCRC,1.0,Paris Saint-Germain,34,1986,20.6,0,1,0,1,1,0,0,0,0,,,0,Matches
Ndiaga Yade Papa,mrMTN,3.4,Metz,21,2000,7.7,3,0,0,8,7,0,30,10,10,,,0,Matches
Ndombele Tanguy,frFRA,3.0,Lyon,24,1996,7.8,3,0,0,12,19,0,2,3,16,,,0,Matches
Ndoye Dan,chSUI,4.0,Nice,20,2000,2.3,0,0,0,3,2,1,1,0,0,,,0,Matches
Neymar,brBRA,3.5,Paris Saint-Germain,29,1992,20.6,10,0,0,29,69,11,64,3,20,,,0,Matches
Neyou Yvan,cmCMR,3.0,Saint-Étienne,24,1997,10.4,4,1,1,17,20,0,4,26,15,,,0,Matches
Nguette Opa,snSEN,3.4,Metz,27,1994,11.6,1,0,0,12,24,4,5,0,15,,,0,Matches
Niakaté Sikou,mlMLI,2.0,Metz,22,1999,7.3,2,0,0,11,5,0,1,28,7,,,1,Matches
Niane Ibrahima,snSEN,4.0,Metz,22,1999,17.6,2,1,0,14,24,11,7,2,2,,,0,Matches
Niang M'Baye,snSEN,4.0,Bordeaux,26,1994,8.6,3,0,0,23,19,8,3,1,0,,,0,Matches
Niasse Cheikh,snSEN,3.0,Lille,21,2000,0.5,1,0,0,1,1,0,0,0,2,,,0,Matches
Ninga Casimir,tdCHA,4.0,Angers,28,1993,4.5,2,0,0,11,13,3,3,1,1,,,0,Matches
Nordin Arnaud,frFRA,3.4,Saint-Étienne,23,1998,20.8,4,0,0,19,47,4,80,6,14,,,0,Matches
Nübel Alexander,deGER,1.0,Monaco,24,1996,38.0,1,0,0,0,1,0,0,0,0,,,1,Matches
Nyamsi Gerzino,cmCMR,2.0,Strasbourg,24,1997,33.2,4,0,0,33,4,1,1,23,23,,,0,Matches
Ogier Florent,frFRA,2.0,Clermont Foot,32,1989,27.0,6,0,0,18,13,0,3,33,17,,,0,Matches
Omari Warmed,kmCOM,2.0,Rennes,21,2000,31.1,6,0,0,24,17,0,3,31,21,,,0,Matches
Omlin Jonas,chSUI,1.0,Montpellier,27,1994,28.7,0,1,0,1,2,0,0,0,1,,,1,Matches
Onana Amadou,beBEL,3.0,Lille,19,2001,15.1,2,1,0,31,25,2,0,26,30,,,0,Matches
Onana Jean,cmCMR,3.0,Bordeaux,21,2000,20.4,3,1,0,39,36,1,18,35,52,,,0,Matches
Otávio,brBRA,3.0,Bordeaux,27,1994,12.7,3,0,0,21,10,0,4,16,22,,,0,Matches
Ouattara Dango,bfBFA,3.4,Lorient,19,2002,9.0,4,0,0,21,19,0,19,12,15,,,0,Matches
Oudin Remi,frFRA,3.4,Bordeaux,24,1996,19.3,6,0,0,12,14,3,67,25,19,,,0,Matches
Oukidja Alexandre,dzALG,1.0,Metz,33,1988,20.8,2,1,0,1,10,0,0,1,0,,,1,Matches
Ounahi Azzedine,maMAR,3.0,Angers,21,2000,18.1,2,0,0,20,25,1,19,23,18,,,0,Matches
Oyongo Ambroise,cmCMR,2.3,Montpellier,30,1991,7.3,5,0,0,7,11,1,21,7,5,,,0,Matches
Pajot Vincent,frFRA,3.0,Metz,30,1990,25.7,6,1,0,53,40,0,10,48,54,,,0,Matches
