player,nationality,position,team,age,birth_year,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,matches
Chaluš Matěj,czCZE,2.0,Groningen,24,1998,4.4,,3,,,,,,,,,,,8,,,,Matches
Cillessen Jasper,nlNED,1.0,NEC Nijmegen,33,1989,32.0,,0,,,,,,,,,,,1,,,,Matches
Cissoko Ibrahim,nlNED,3.4,NEC Nijmegen,19,2003,9.5,,5,,,,,,,,,,,0,,,,Matches
Clasie Jordy,nlNED,3.0,AZ Alkmaar,31,1991,32.2,,43,,,,,,,,,,,46,,,,Matches
Clement Pelle,nlNED,3.0,RKC Waalwijk,26,1996,26.3,,24,,,,,,,,,,,21,,,,Matches
Cleonise Denilho,nlNED,3.4,Twente,20,2001,2.7,,1,,,,,,,,,,,0,,,,Matches
Colassin Antoine,beBEL,3.4,Heerenveen,21,2001,8.3,,10,,,,,,,,,,,4,,,,Matches
Conceição Francisco,ptPOR,4.0,Ajax,19,2002,5.8,,6,,,,,,,,,,,1,,,,Matches
Córdoba Iñigo,esESP,3.4,Fortuna Sittard,25,1997,25.4,,48,,,,,,,,,,,35,,,,Matches
Cornelisse Enzo,nlNED,2.0,Vitesse,19,2003,14.9,,16,,,,,,,,,,,9,,,,Matches
Cox George,engENG,2.0,Fortuna Sittard,24,1998,23.9,,23,,,,,,,,,,,45,,,,Matches
Crooij Vito,nlNED,3.5,Sparta Rotterdam,26,1996,31.7,,14,,,,,,,,,,,14,,,,Matches
Daneels Lennerd,beBEL,4.0,RKC Waalwijk,24,1998,2.0,,2,,,,,,,,,,,0,,,,Matches
Danilo,brBRA,4.0,Feyenoord,23,1999,14.8,,2,,,,,,,,,,,8,,,,Matches
Dankerlui Damil,srSUR,2.3,Groningen,25,1996,8.7,,14,,,,,,,,,,,9,,,,Matches
Darfalou Oussama,dzALG,4.0,Emmen,28,1993,1.9,,0,,,,,,,,,,,1,,,,Matches
De Lange Jeffrey,nlNED,1.0,Go Ahead Eagles,24,1998,34.0,,0,,,,,,,,,,,0,,,,Matches
Deijl Mats,nlNED,2.0,Go Ahead Eagles,25,1997,31.2,,31,,,,,,,,,,,36,,,,Matches
Dekker Maxim,nlNED,2.0,AZ Alkmaar,18,2004,9.4,,5,,,,,,,,,,,9,,,,Matches
der Hart Mickey,nlNED,1.0,Emmen,28,1994,25.0,,1,,,,,,,,,,,0,,,,Matches
der Hoorn Mike,nlNED,2.0,Utrecht,29,1992,23.2,,13,,,,,,,,,,,19,,,,Matches
der Kust Djevencio,srSUR,2.3,Utrecht,21,2001,6.4,,8,,,,,,,,,,,8,,,,Matches
der Maarel Mark,nlNED,2.0,Utrecht,32,1989,24.3,,28,,,,,,,,,,,31,,,,Matches
der Water Silvester,nlNED,3.5,Cambuur,25,1996,13.2,,21,,,,,,,,,,,3,,,,Matches
Descotte Anthony,beBEL,4.0,Utrecht,18,2003,1.2,,0,,,,,,,,,,,0,,,,Matches
Diemers Mark,nlNED,3.4,Emmen,28,1993,30.2,,23,,,,,,,,,,,11,,,,Matches
Dijks Mitchell,nlNED,2.0,Vitesse,29,1993,3.3,,3,,,,,,,,,,,2,,,,Matches
Dilrosun Javairô,nlNED,3.4,Feyenoord,24,1998,20.9,,12,,,,,,,,,,,14,,,,Matches
Dimata Landry,beBEL,4.0,NEC Nijmegen,24,1997,24.4,,4,,,,,,,,,,,1,,,,Matches
Dirksen Julius,nlNED,2.3,Emmen,19,2003,15.6,,25,,,,,,,,,,,34,,,,Matches
Domgjoni Toni,xkKVX,3.0,Vitesse,23,1998,3.3,,3,,,,,,,,,,,1,,,,Matches
Donkor Jacky,beBEL,3.5,Excelsior,23,1998,0.7,,0,,,,,,,,,,,3,,,,Matches
Dost Bas,nlNED,4.0,Utrecht,33,1989,15.0,,8,,,,,,,,,,,2,,,,Matches
Douiri Achraf,nlNED,2.3,Volendam,22,1999,4.2,,12,,,,,,,,,,,5,,,,Matches
Douvikas Anastasios,grGRE,4.0,Utrecht,22,1999,23.8,,18,,,,,,,,,,,3,,,,Matches
Driouech Couhaib,maMAR,3.4,Excelsior,20,2002,26.0,,32,,,,,,,,,,,17,,,,Matches
Drommel Joel,nlNED,1.0,PSV,25,1996,4.0,,0,,,,,,,,,,,0,,,,Matches
Duarte Deroy,cvCPV,3.0,Fortuna Sittard,23,1999,15.9,,11,,,,,,,,,,,26,,,,Matches
Duarte Laros,cvCPV,3.0,Groningen,25,1997,20.0,,16,,,,,,,,,,,15,,,,Matches
Duelund Mikkel,dkDEN,3.4,NEC Nijmegen,25,1997,10.3,,13,,,,,,,,,,,6,,,,Matches
Duijl Billy,nlNED,2.0,Volendam,16,2005,1.7,,1,,,,,,,,,,,3,,,,Matches
Duinen Mike,nlNED,3.5,Excelsior,30,1991,11.1,,8,,,,,,,,,,,6,,,,Matches
Eduardo Sánchez Jorge,mxMEX,2.0,Ajax,24,1997,12.3,,25,,,,,,,,,,,17,,,,Matches
Edvardsen Oliver,noNOR,3.0,Go Ahead Eagles,23,1999,22.6,,24,,,,,,,,,,,27,,,,Matches
Eerdhuijzen Mike,nlNED,2.0,Sparta Rotterdam,22,2000,13.1,,18,,,,,,,,,,,25,,,,Matches
Eijgenraam Joshua,nlNED,3.0,Excelsior,21,2001,6.6,,8,,,,,,,,,,,13,,,,Matches
Eiting Carel,nlNED,3.0,Volendam,24,1998,33.7,,40,,,,,,,,,,,34,,,,Matches
Embaló Úmaro,ptPOR,3.4,Fortuna Sittard,21,2001,16.3,,22,,,,,,,,,,,7,,,,Matches
Engels Mario,deGER,3.5,Sparta Rotterdam,28,1993,0.6,,0,,,,,,,,,,,0,,,,Matches
Erdoğan Doğan,trTUR,2.4,Fortuna Sittard,25,1996,18.8,,28,,,,,,,,,,,17,,,,Matches
Everink Luca,nlNED,2.0,Twente,21,2001,0.6,,4,,,,,,,,,,,0,,,,Matches
Evjen Håkon,noNOR,3.0,AZ Alkmaar,22,2000,5.7,,7,,,,,,,,,,,3,,,,Matches
Ewijk Milan,nlNED,2.3,Heerenveen,21,2000,34.0,,38,,,,,,,,,,,46,,,,Matches
Eyongo Raphaël,nlNED,4.0,Excelsior,19,2003,0.9,,0,,,,,,,,,,,0,,,,Matches
Fannar Baldursson Andri,isISL,3.0,NEC Nijmegen,20,2002,2.4,,6,,,,,,,,,,,5,,,,Matches
Fein Adrian,deGER,3.0,Excelsior,23,1999,8.1,,6,,,,,,,,,,,3,,,,Matches
Felida Kevin,cwCUW,3.0,RKC Waalwijk,22,1999,0.8,,3,,,,,,,,,,,0,,,,Matches
Ferati Arianit,xkKVX,3.0,Fortuna Sittard,24,1997,16.4,,30,,,,,,,,,,,21,,,,Matches
Fernandes Derensili,nlNED,3.5,Utrecht,21,2001,0.5,,0,,,,,,,,,,,0,,,,Matches
Fernandes Rashaan,nlNED,3.0,Go Ahead Eagles,23,1998,8.0,,9,,,,,,,,,,,2,,,,Matches
Fitz-Jim Kian,nlNED,3.0,Ajax,19,2003,0.2,,0,,,,,,,,,,,0,,,,Matches
Flamingo Ryan,nlNED,2.3,Vitesse,19,2002,29.8,,29,,,,,,,,,,,54,,,,Matches
Flint Josh,engENG,2.0,Volendam,21,2000,7.8,,8,,,,,,,,,,,7,,,,Matches
Fofana Fodé,nlNED,4.0,PSV,19,2002,0.2,,0,,,,,,,,,,,0,,,,Matches
Fontán José,esESP,2.0,Go Ahead Eagles,22,2000,12.3,,10,,,,,,,,,,,14,,,,Matches
Foor Navarone,nlNED,3.4,Cambuur,30,1992,13.8,,12,,,,,,,,,,,8,,,,Matches
Gaari Juriën,cwCUW,2.0,RKC Waalwijk,28,1993,32.4,,36,,,,,,,,,,,37,,,,Matches
Gakpo Cody,nlNED,3.4,PSV,23,1999,12.5,,10,,,,,,,,,,,8,,,,Matches
Gassel Stijn,nlNED,1.0,Excelsior,25,1996,33.7,,0,,,,,,,,,,,1,,,,Matches
Geertruida Lutsharel,nlNED,2.3,Feyenoord,22,2000,28.6,,34,,,,,,,,,,,29,,,,Matches
Gelderen Liam,srSUR,2.3,Groningen,21,2001,11.9,,25,,,,,,,,,,,15,,,,Matches
Ghazi Anwar,nlNED,3.5,PSV,27,1995,13.1,,7,,,,,,,,,,,3,,,,Matches
Giménez Santiago,mxMEX,4.0,Feyenoord,21,2001,21.4,,5,,,,,,,,,,,3,,,,Matches
Ginkel Marco,nlNED,3.0,Vitesse,29,1992,11.9,,6,,,,,,,,,,,1,,,,Matches
Ginkel Marco,nlNED,3.0,PSV,29,1992,0.1,,0,,,,,,,,,,,0,,,,Matches
Gladon Paul,nlNED,4.0,Fortuna Sittard,30,1992,15.4,,4,,,,,,,,,,,0,,,,Matches
Godts Mika,beBEL,3.5,Ajax,17,2005,0.2,,0,,,,,,,,,,,0,,,,Matches
Goes Wouter,nlNED,2.0,AZ Alkmaar,18,2004,7.3,,4,,,,,,,,,,,7,,,,Matches
Goudmijn Kenzo,nlNED,3.0,Excelsior,20,2001,31.2,,38,,,,,,,,,,,15,,,,Matches
Grillitsch Florian,atAUT,3.0,Ajax,26,1995,4.7,,6,,,,,,,,,,,11,,,,Matches
Güçlü Metehan,trTUR,4.0,Emmen,23,1999,0.1,,0,,,,,,,,,,,0,,,,Matches
Guth Rodrigo,brBRA,2.0,Fortuna Sittard,21,2000,33.4,,31,,,,,,,,,,,42,,,,Matches
Gutiérrez Erick,mxMEX,3.0,PSV,27,1995,16.2,,32,,,,,,,,,,,22,,,,Matches
Guzmán Jonathan,nlNED,3.0,Sparta Rotterdam,34,1987,15.5,,11,,,,,,,,,,,16,,,,Matches
Hájek Tomáš,czCZE,2.0,Vitesse,30,1991,1.9,,3,,,,,,,,,,,3,,,,Matches
Hajj Rami,seSWE,3.4,Heerenveen,20,2001,7.6,,13,,,,,,,,,,,9,,,,Matches
Halilović Tibor,hrCRO,3.0,Heerenveen,27,1995,7.6,,8,,,,,,,,,,,9,,,,Matches
Hancko Dávid,skSVK,2.0,Feyenoord,24,1997,30.5,,43,,,,,,,,,,,34,,,,Matches
Hardeveld Jeff,nlNED,2.0,Emmen,27,1995,3.9,,13,,,,,,,,,,,11,,,,Matches
Hartman Quilindschy,nlNED,2.0,Feyenoord,20,2001,18.5,,18,,,,,,,,,,,28,,,,Matches
Hato Jorrel,nlNED,2.0,Ajax,16,2006,6.8,,6,,,,,,,,,,,6,,,,Matches
Hatzidiakos Pantelis,grGRE,2.0,AZ Alkmaar,25,1997,30.9,,27,,,,,,,,,,,30,,,,Matches
Haye Thom,idIDN,3.0,Heerenveen,27,1995,30.2,,54,,,,,,,,,,,49,,,,Matches
Hazard Thorgan,beBEL,3.0,PSV,29,1993,2.7,,4,,,,,,,,,,,0,,,,Matches
Hendriks Ramon,nlNED,2.0,Utrecht,21,2001,3.3,,3,,,,,,,,,,,2,,,,Matches
Hendriks Sam,nlNED,4.0,Cambuur,27,1995,0.1,,0,,,,,,,,,,,0,,,,Matches
Heylen Michaël,beBEL,2.0,Emmen,28,1994,3.7,,6,,,,,,,,,,,1,,,,Matches
Hilgers Mees,idIDN,2.0,Twente,21,2001,22.6,,34,,,,,,,,,,,41,,,,Matches
Hoedemakers Mees,nlNED,3.0,Cambuur,24,1998,24.0,,37,,,,,,,,,,,38,,,,Matches
Hoesen Danny,nlNED,4.0,Emmen,31,1991,1.2,,0,,,,,,,,,,,0,,,,Matches
Hoever Ki-Jana,nlNED,2.0,PSV,20,2002,2.3,,6,,,,,,,,,,,4,,,,Matches
Hoff Melkersen Elias,noNOR,4.0,Sparta Rotterdam,19,2002,0.1,,0,,,,,,,,,,,0,,,,Matches
Hooijdonk Sydney,nlNED,4.0,Heerenveen,22,2000,28.9,,4,,,,,,,,,,,1,,,,Matches
Horemans Siebe,beBEL,2.0,Excelsior,24,1998,32.4,,40,,,,,,,,,,,62,,,,Matches
Houwen Jeroen,nlNED,1.0,Vitesse,26,1996,2.2,,0,,,,,,,,,,,1,,,,Matches
Hove Johan,noNOR,3.0,Groningen,21,2000,16.3,,16,,,,,,,,,,,20,,,,Matches
Huisman Daan,nlNED,3.0,Vitesse,20,2002,0.4,,1,,,,,,,,,,,0,,,,Matches
Idrissi Oussama,maMAR,3.4,Feyenoord,26,1996,15.9,,27,,,,,,,,,,,3,,,,Matches
Idzes Jay,idIDN,2.3,Go Ahead Eagles,22,2000,31.7,,23,,,,,,,,,,,43,,,,Matches
Irandust Daleho,sySYR,3.4,Groningen,24,1998,8.3,,10,,,,,,,,,,,5,,,,Matches
Isimat-Mirin Nicolas,frFRA,2.0,Vitesse,30,1991,12.7,,10,,,,,,,,,,,6,,,,Matches
Jacobs Jamie,nlNED,3.0,Cambuur,24,1997,16.7,,14,,,,,,,,,,,14,,,,Matches
Jahanbakhsh Alireza,irIRN,3.4,Feyenoord,28,1993,13.6,,14,,,,,,,,,,,9,,,,Matches
James Dean,idIDN,2.0,Volendam,22,2000,4.8,,3,,,,,,,,,,,11,,,,Matches
Janssen Roel,nlNED,2.0,Fortuna Sittard,32,1990,0.7,,2,,,,,,,,,,,2,,,,Matches
Jensen Victor,dkDEN,3.4,Utrecht,22,2000,5.4,,6,,,,,,,,,,,3,,,,Matches
Johnsen Bjørn,noNOR,4.0,Cambuur,30,1991,9.7,,1,,,,,,,,,,,3,,,,Matches
Johnson Darius,gdGRN,3.0,Volendam,22,2000,0.1,,0,,,,,,,,,,,0,,,,Matches
Jonathans Miliano,idIDN,3.0,Vitesse,18,2004,1.5,,3,,,,,,,,,,,2,,,,Matches
Jong Fedde,nlNED,2.0,AZ Alkmaar,19,2003,0.8,,2,,,,,,,,,,,0,,,,Matches
Jong Luuk,nlNED,4.0,PSV,31,1990,19.4,,7,,,,,,,,,,,3,,,,Matches
Joosten Patrick,nlNED,3.5,Groningen,26,1996,0.3,,0,,,,,,,,,,,0,,,,Matches
Jozefzoon Florian,srSUR,3.5,RKC Waalwijk,31,1991,10.4,,8,,,,,,,,,,,2,,,,Matches
Júnior Mauro,brBRA,2.3,PSV,23,1999,3.0,,3,,,,,,,,,,,4,,,,Matches
Kaam Daniël,nlNED,3.0,Cambuur,22,2000,25.6,,17,,,,,,,,,,,15,,,,Matches
Kadiri Ibrahim,nlNED,3.5,Volendam,20,2002,8.5,,11,,,,,,,,,,,3,,,,Matches
Kaib Rami,tnTUN,2.0,Heerenveen,25,1997,6.5,,8,,,,,,,,,,,8,,,,Matches
Kalley Yahya,seSWE,2.0,Groningen,21,2001,1.4,,5,,,,,,,,,,,4,,,,Matches
Karlsbakk Daniel,noNOR,4.0,Heerenveen,19,2003,2.0,,0,,,,,,,,,,,1,,,,Matches
Karlsson Jesper,seSWE,3.4,AZ Alkmaar,24,1998,19.7,,9,,,,,,,,,,,13,,,,Matches
Karouani Souffian,maMAR,2.0,NEC Nijmegen,21,2000,32.1,,45,,,,,,,,,,,26,,,,Matches
Kasanwirjo Neraysho,nlNED,2.3,Groningen,20,2002,13.7,,22,,,,,,,,,,,17,,,,Matches
Kasanwirjo Neraysho,nlNED,2.0,Feyenoord,20,2002,1.6,,2,,,,,,,,,,,1,,,,Matches
Keijzer Fabian,nlNED,1.0,Utrecht,22,2000,2.0,,0,,,,,,,,,,,0,,,,Matches
Kerkez Milos,huHUN,2.0,AZ Alkmaar,18,2003,29.7,,31,,,,,,,,,,,30,,,,Matches
Kharchouch Reda,nlNED,4.0,Excelsior,26,1995,13.7,,10,,,,,,,,,,,1,,,,Matches
Kieftenbeld Maikel,nlNED,3.0,Emmen,32,1990,1.0,,0,,,,,,,,,,,2,,,,Matches
Kitolano Joshua,noNOR,3.0,Sparta Rotterdam,20,2001,29.5,,35,,,,,,,,,,,27,,,,Matches
Kjølø Mathias,noNOR,3.0,Twente,21,2001,11.2,,8,,,,,,,,,,,7,,,,Matches
